二级类目,三级类目,最小类,排名,名称,价格,上架日期,链接
艺术与工艺用品,粘合剂,胶粘剂喷雾,32,Elmer's Spray Adhesive 4 oz,1 offer from AED 100.00,https://www.amazon.ae/Elmers-Spray-Adhesive-4-oz/dp/B00178ORYY/ref=zg_bs_g_15194019031_d_sccl_32/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,33,"SpraynBond Quilt Basting Adhesive Spray, 7.2 Oz - 2 Pack",AED 136.02,https://www.amazon.ae/SpraynBond-Quilt-Basting-Adhesive-Spray/dp/B09XBPDQ4L/ref=zg_bs_g_15194019031_d_sccl_33/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,34,Mr. Super Clear UV Cut Gloss Spray,AED 94.94,https://www.amazon.ae/Mr-Super-Clear-Gloss-Spray/dp/B002DTL7Y4/ref=zg_bs_g_15194019031_d_sccl_34/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,35,"Rantherm Sublimation Spray, Sublimation Spray for Cotton Shirts, Sublimation Coating Spray Apply All Fabric, Sublimation Spray for Cotton Quick Dry & Super Adhesion, Waterproof, High Gloss (100 ml)",AED 100.96,https://www.amazon.ae/Rantherm-Sublimation-Coating-Adhesion-Waterproof/dp/B0B8GHDS1L/ref=zg_bs_g_15194019031_d_sccl_35/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,36,SPRAY EZ TACK ADHSV 10.25oz(6),,https://www.amazon.ae/SPRAY-EZ-TACK-ADHSV-10-25oz/dp/B000A8AYO4/ref=zg_bs_g_15194019031_d_sccl_36/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,37,KT POLYURETHANE FOAM SPRAY TO FILL VOIDS,AED 22.00,https://www.amazon.ae/POLYURETHANE-FOAM-SPRAY-FILL-VOIDS/dp/B0CY8DCZHT/ref=zg_bs_g_15194019031_d_sccl_37/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,38,"Bison Polymax Crystal Express CRT Spray 300 g, Multicolor",,https://www.amazon.ae/Bison-Polymax-Crystal-Express-Multicolor/dp/B0BSXC6S94/ref=zg_bs_g_15194019031_d_sccl_38/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,51,WWS 战争世界风景静态草皮分层喷雾 250 毫升，适用于模型铁路立体模型和战争游戏地形,,https://www.amazon.ae/WWS-Scenics-Layering-Railway-Dioramas/dp/B01NAXGOZC/ref=zg_bs_g_15194019031_d_sccl_1/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,52,Subli+ Mate 升华喷雾适用于棉和棉/涤纶混纺。,108.93 迪拉姆,https://www.amazon.ae/Subli-Mate-Sublimation-Polyester-Blends/dp/B08W3NX991/ref=zg_bs_g_15194019031_d_sccl_2/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,53,Pébéo - 7A 皮革防水喷雾 - 纺织品设计助剂 7A 皮革喷雾 - 闪亮透明保护 - 防潮 - 浸渍喷雾,,https://www.amazon.ae/P%C3%A9b%C3%A9o-Waterproofing-Auxiliaries-transparent-Impregnating/dp/B07RZCZYRJ/ref=zg_bs_g_15194019031_d_sccl_3/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,54,BEACON Plaid Stiffen Stuff 超快速硬化喷雾-8oz,72.46 迪拉姆,https://www.amazon.ae/BEACON-Plaid-Stiffen-Stiffening-Spray-8oz/dp/B004BPJCE0/ref=zg_bs_g_15194019031_d_sccl_4/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,55,3M Super 77 多用途喷雾胶，13.8 盎司，15 秒内提供牢固粘合，干燥透明，非常适合塑料、玻璃、纸张、织物、木材、泡沫、纸板、玻璃纤维等（77-DSC）,120.39 迪拉姆,https://www.amazon.ae/3M-Multipurpose-Cardboard-Fiberglass-77-DSC/dp/B08ZFMYCBM/ref=zg_bs_g_15194019031_d_sccl_5/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,56,Beacon 多用途泵式喷雾器，均码,22.05 迪拉姆,https://www.amazon.ae/Beacon-Multi-Purpose-Pump-Spray-Size/dp/B07R3FSQ7Q/ref=zg_bs_g_15194019031_d_sccl_6/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,57,Ranger 蜜饯苹果 12 月苦恼喷雾染色剂,48.56 迪拉姆,https://www.amazon.ae/Ranger-Candied-Apple-December-Distress/dp/B018YN6VD4/ref=zg_bs_g_15194019031_d_sccl_7/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,58,3M Super 77 多用途永久性喷胶胶水，适用于纸张、纸板、织物、塑料、金属、木材，净重 16.75 盎司，黑色，77-24，16.5 盎司罐装,,https://www.amazon.ae/Multipurpose-Permanent-Adhesive-Cardboard-Plastic/dp/B09XY2HLCG/ref=zg_bs_g_15194019031_d_sccl_8/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,59,3M Super 77 喷雾胶，14 盎司。,,https://www.amazon.ae/3M-Super-Spray-Adhesive-oz/dp/B08ZG1TF98/ref=zg_bs_g_15194019031_d_sccl_9/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,胶粘剂喷雾,60,Elmer's 多用途超强喷雾胶粘剂、胶水 - 透明（4 盎司）,,https://www.amazon.ae/Elmers-Multi-Purpose-Extra-Strength-Adhesive/dp/B088FJLKCD/ref=zg_bs_g_15194019031_d_sccl_10/257-4806890-7499616?psc=1
艺术与工艺用品,粘合剂,粘合片,1,"Cricut Premium Vinyl - Permanent, 12” X 180”, Adhesive Decal Bulk Roll - White",AED 87.58,https://www.amazon.ae/Cricut-Premium-Vinyl-Permanent-Adhesive/dp/B07KMR3L76/ref=zg_bs_g_15194018031_d_sccl_1/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,2,10 pieces Self-adhesive Sticky Glitter Art Foam Gum Papers school educational creative Art stationary,AED 16.50,https://www.amazon.ae/Self-adhesive-Glitter-educational-creative-stationary/dp/B07MWSD9WC/ref=zg_bs_g_15194018031_d_sccl_2/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,3,"Cricut Adhesive Foil, Gold",AED 23.83,https://www.amazon.ae/Cricut-2003076-Adhesive-Foil-Gold/dp/B01517SLSY/ref=zg_bs_g_15194018031_d_sccl_3/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,4,"Cricut Premium Permanent Vinyl (12"" x 48""), Strong Adhesive Lasts for 3 Years, UV & Water-Resistant, Perfect for Indoor-Outdoor DIY Projects, Compatible with Cricut Machines, Gold",1 offer from AED 62.17,https://www.amazon.ae/Cricut-Permanent-Water-Resistant-Indoor-Outdoor-Compatible/dp/B07FBQCM2L/ref=zg_bs_g_15194018031_d_sccl_4/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,5,Fantastick Self Adhesive Film Roll(5 Yard X 45cm) Plain White,AED 11.46,https://www.amazon.ae/Fantastick-Self-Adhesive-Plain-White/dp/B09M8VGYFC/ref=zg_bs_g_15194018031_d_sccl_5/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,6,"Cricut vinyl permanent - rainbow sampler, 12x12 vinyl sheets, create long-lasting diy projects, durable adhesive vinyl for cricut machines, (pack of 20 with 10 colors)",AED 93.19,https://www.amazon.ae/Cricut-vinyl-permanent-long-lasting-projects/dp/B0B47MV13S/ref=zg_bs_g_15194018031_d_sccl_6/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,7,"BENECREAT 8 Pack 8.3"" x 11.8"" Self-Adhesive A4 Size Cork Sheets(2mm Thick) Rectangle Insulation Cork Backing Sheets for Coaster, Wall decoration, Party and DIY Crafts Supplies",AED 43.99,https://www.amazon.ae/BENECREAT-Self-Adhesive-Rectangle-Insulation-decoration/dp/B085WPZDPJ/ref=zg_bs_g_15194018031_d_sccl_7/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,8,Cricut joy strong grip transfer tape 14 x 122 cm,AED 27.00,https://www.amazon.ae/Cricut-strong-grip-transfer-tape/dp/B0861PXQVF/ref=zg_bs_g_15194018031_d_sccl_8/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,9,"Matte Black Vinyl Adhesive Roll 12"" x 15 FEET, Permanent Black Vinyl for Automotive, Signs, Scrapbooking, Cricut, Silhouette Cameo, Plotters and Die Cutters by Turner Moore Edition",AED 38.09,https://www.amazon.ae/Automotive-Scrapbooking-Silhouette-Turner-Moore/dp/B01MYU8Y4Y/ref=zg_bs_g_15194018031_d_sccl_9/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,10,Cricut Joy Smart Vinyl Removable Cardinal Red 14 x 122 cm 1.2m (4ft) 2008042,AED 22.00,https://www.amazon.ae/Cricut-Smart-Removable-Cardinal-2008042/dp/B0861Q5JRN/ref=zg_bs_g_15194018031_d_sccl_10/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,11,Cricut Smart Vinyl Permanent Light Pink 0.9m (3ft) 2008624,AED 53.00,https://www.amazon.ae/Cricut-Smart-Vinyl-Permanent-2008624/dp/B095X7ZQVJ/ref=zg_bs_g_15194018031_d_sccl_11/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,12,"Cricut Joy Smart Vinyl Permanent Black (Matte) 1.2m (4ft) Self Adhesive Roll for use with, 2009831",AED 39.00,https://www.amazon.ae/Cricut-Smart-Permanent-Adhesive-2009831/dp/B0BDLB83V9/ref=zg_bs_g_15194018031_d_sccl_12/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,13,Cricut Premium Vinyl Permanent 30.5 x 122 cm White,AED 57.00,https://www.amazon.ae/Cricut-Premium-Vinyl-Permanent-White/dp/B08Z6HZMGN/ref=zg_bs_g_15194018031_d_sccl_13/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,14,MAXI Clear SELF Adhesive ROLL 10MX45CM,,https://www.amazon.ae/MAXI-Clear-SELF-Adhesive-10MX45CM/dp/B093Q49PTZ/ref=zg_bs_g_15194018031_d_sccl_14/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,15,Cricut Smart Vinyl Removable 33 x 91 cm 1 Sheet White,AED 54.00,https://www.amazon.ae/Cricut-Smart-Vinyl-Removable-Sheet/dp/B095X5MMFF/ref=zg_bs_g_15194018031_d_sccl_15/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,16,Cricut Smart Metallic Vinyl Removable | Champagne | 3.6m (12ft) | Self Adhesive Vinyl Roll | For use with Cricut Explore 3 and Cricut Maker 3,AED 73.42,https://www.amazon.ae/Cricut-Metallic-Removable-Champagne-Adhesive/dp/B0BDL7ZKQL/ref=zg_bs_g_15194018031_d_sccl_16/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,17,"Cricut 2004336 Vinyl Value Pack, 40 Sheets, Variety Sampler Count",AED 105.00,https://www.amazon.ae/Cricut-2004336-Sheets-Variety-Sampler/dp/B07DQB41S9/ref=zg_bs_g_15194018031_d_sccl_17/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,18,"UHU Patafix X 2 Offer Pack, Removable And REUsable Adhesive Pads, Repositionable And Precut Tack, 160 Pads, Yellow & White, Assorted, 39125+44390",AED 14.25,https://www.amazon.ae/UHU-Removable-Repositionable-39125-44390/dp/B09YQ2S628/ref=zg_bs_g_15194018031_d_sccl_18/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,19,BPA® Adhesive Chrome Gold Permanent Vinyl Roll for Cricut - 12inx10ft,AED 41.00,https://www.amazon.ae/Adhesive-Chrome-Permanent-Vinyl-Cricut/dp/B0CXPVGZRR/ref=zg_bs_g_15194018031_d_sccl_19/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,20,"TECKWRAP Holographic Sticker Paper Clear Overlay Lamination Vinyl Matte White Inkjet Printable 8.5'' x 11'' A4 Size 36 sheets/Pack Laminate Film for Craft, Scrapbooking (TM-KZT-DY-36PCS-ALL)",AED 76.97,https://www.amazon.ae/TECKWRAP-Holographic-Lamination-Scrapbooking-TM-KZT-DY-36PCS-ALL/dp/B0BZY2F39F/ref=zg_bs_g_15194018031_d_sccl_20/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,21,"SeeWonder Adhesive Felt Sheet, 12 Pieces Black Felt Fabric Adhesive Sticky Back Felt Sheets for Art and Craft Making",AED 24.00,https://www.amazon.ae/SeeWonder-Adhesive-Pieces-Fabric-Sticky/dp/B09M9K7CYC/ref=zg_bs_g_15194018031_d_sccl_21/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,22,TECKWRAP Chrome Red Adhesive Craft Vinyl Roll 1ftx5ft,AED 45.19,https://www.amazon.ae/TECKWRAP-Chrome-Adhesive-Craft-1ftx5ft/dp/B07GRN645D/ref=zg_bs_g_15194018031_d_sccl_22/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,23,"Maxi Clear Self Adhesive Sheet 36cmx50cm 10Sheets, Mx Cl36X50",,https://www.amazon.ae/Maxi-Adhesive-36cmx50cm-10Sheets-Cl36X50/dp/B093Q2S47W/ref=zg_bs_g_15194018031_d_sccl_23/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,24,UHU 37161 - Adhesive Glue Pads,AED 11.50,https://www.amazon.ae/UHU-37161-Adhesive-Glue-Pads/dp/B011BK0FLG/ref=zg_bs_g_15194018031_d_sccl_24/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,25,BPA® Clear Acrylic Sheet - Heat Insulation Board for Crafting Supplies 80x60 cm,AED 43.00,https://www.amazon.ae/BPA%C2%AE-Clear-Acrylic-Sheet-Insulation/dp/B0CZ3TQKH7/ref=zg_bs_g_15194018031_d_sccl_25/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,26,"Cricut Essentials Materials Bundle, Variety",AED 270.28,https://www.amazon.ae/Cricut-Essentials-Materials-Bundle-Variety/dp/B0BJ4NVR2K/ref=zg_bs_g_15194018031_d_sccl_26/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,27,BPA® Acrylic Frosted Matt 3 mm Plexiglass Sheet for DIY Projects (12 x 18-inch),,https://www.amazon.ae/Acrylic-Frosted-Plexiglass-Projects-18-inch/dp/B0CZ3NWPDP/ref=zg_bs_g_15194018031_d_sccl_27/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,28,"HTVRONT Matte Permanent Vinyl for Cricut - 14 Pack 12"" X 12"" Permanent Vinyl Bundle, Permanent Adhesive Vinyl for Craft Projects, Color Adhesive Vinyl for Cricut, Silhouette Cameo, etc.",AED 58.78,https://www.amazon.ae/HTVRONT-Matte-Permanent-Vinyl-Cricut/dp/B0C5R2CYXQ/ref=zg_bs_g_15194018031_d_sccl_28/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,29,"Cricut Premium Vinyl Remvbl Roll 12""x48"" White",AED 38.00,https://www.amazon.ae/Cricut-Premium-Vinyl-Remvbl-White/dp/B07FBRWLDH/ref=zg_bs_g_15194018031_d_sccl_29/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,30,"Clear Adhesive Vinyl Laminate 30.5 cm x 457.2 cm Self Seal Laminating Roll for Cricut, Decals, Stickers, Stencils, Tape, Sticky Back Permanent by Turner Moore Edition (Clear Roll, Glossy)",AED 39.28,https://www.amazon.ae/Adhesive-Laminating-Permanent-Turner-Moore/dp/B0759SV64G/ref=zg_bs_g_15194018031_d_sccl_30/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,51,HTVRONT 透明升华乙烯基哑光 12 英寸 X 20 英尺 - 升华 HTV 高传输率 - 明亮光滑可洗 HTV，适用于 T 恤/帽子/枕头/包,126.58 迪拉姆,https://www.amazon.ae/HTVRONT-Clear-Sublimation-Vinyl-Matte/dp/B0B8RDWG6S/ref=zg_bs_g_15194018031_d_sccl_1/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,52,BENECREAT 20 片天鹅绒 () 面料粘性背胶，A4 纸张（8.3 英寸 X 11.8 英寸），自粘，耐用且防水，多用途，非常适合艺术和工艺品制作 深红色,42.29 迪拉姆,https://www.amazon.ae/BENECREAT-Adhesive-Self-Adhesive-Resistant-Multi-Purpose/dp/B07BGSWSGV/ref=zg_bs_g_15194018031_d_sccl_2/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,53,Cricut Joy 智能乙烯基可拆卸黑色 14 x 122 厘米 1.2 米（4 英尺）2008038,33.00 迪拉姆,https://www.amazon.ae/Cricut-Smart-Vinyl-Removable-2008038/dp/B0861PZJ7L/ref=zg_bs_g_15194018031_d_sccl_3/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,54,HERMA 2 米 x 40 厘米自粘式粘书封面塑料薄膜卷，透明,27.99 迪拉姆,https://www.amazon.ae/HERMA-Adhesive-Sticky-Cover-Plastic/dp/B000SHSJ7G/ref=zg_bs_g_15194018031_d_sccl_4/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,55,VINYL FROG 闪光永久粘合乙烯基捆绑包 8 件装粉彩粘合乙烯基片 -6 闪光永久乙烯基 +2 转移胶带适用于家庭装饰生日派对马克杯礼物,70.12 迪拉姆,https://www.amazon.ae/VINYL-FROG-Permanent-Adhesive-Transfer/dp/B0D41RW78B/ref=zg_bs_g_15194018031_d_sccl_5/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,56,Phomemo M03 软卡纸 3 英寸礼品粘性热敏纸，适用于 Phomemo M03 热敏打印机，每张 77 毫米 x 13.4 毫米，每盒 100 张，橙色底黑色,25.00 迪拉姆,https://www.amazon.ae/Phomemo-Adhesive-Thermal-Printer-13-4mm/dp/B0BFW5HJHW/ref=zg_bs_g_15194018031_d_sccl_6/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,57,Diesisa 亚克力壁挂式收纳架，自粘式墙壁收纳架，橱柜门收纳架，带自粘胶带，适用于浴室、食品储藏室、厨房、洗衣房、杂物间、橱柜门内,59.86 迪拉姆,https://www.amazon.ae/Diesisa-Acrylic-Organizer-Adhesive-Bathroom/dp/B0BVQ2WRXT/ref=zg_bs_g_15194018031_d_sccl_7/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,58,Eacam 乙烯基薄膜全息闪光粘合工艺乙烯基 7 种颜色 30.5 x 30.5 厘米，带 2 片转移膜浮雕贴花标志家居装饰 DIY 工艺品,58.49 迪拉姆,https://www.amazon.ae/Eacam-Holographic-Adhesive-Transfer-Decoration/dp/B0CC61L2ZK/ref=zg_bs_g_15194018031_d_sccl_8/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,59,Silhouette America 光面永久乙烯基，9 x 10 英尺，金色，中号,89.69 迪拉姆,https://www.amazon.ae/Silhouette-America-Glossy-Permanent-10-Feet/dp/B00NBFT5Q6/ref=zg_bs_g_15194018031_d_sccl_9/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,60,Cricut Joy Xtra 智能可拆卸乙烯基经典样品，（9.5 英寸 x 12 英寸），用于工艺品和装饰的临时乙烯基，无残留易拆卸智能乙烯基,32.34 迪拉姆,https://www.amazon.ae/Cricut-Removable-Classics-Sampler-Temporary/dp/B0CF6RKWVX/ref=zg_bs_g_15194018031_d_sccl_10/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,61,Cricut 优质乙烯基 - 永久粘合贴花纸，多色，1 包,61.24 迪拉姆,https://www.amazon.ae/Cricut-Premium-Vinyl-Permanent-Multicolor/dp/B07H86YYDZ/ref=zg_bs_g_15194018031_d_sccl_11/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,62,bpa 亚克力板黑色不透明铸造有机玻璃 12 英寸 x 24 英寸长面板 1/8 英寸厚 (3 毫米) 塑料有机玻璃板带保护纸适用于标志、DIY 展示项目、工艺品、易于切割,60.00 迪拉姆,https://www.amazon.ae/bpa-Acrylic-Plexiglass-Protective-Projects/dp/B09YPGMVF6/ref=zg_bs_g_15194018031_d_sccl_12/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,63,TECKWRAP 永久性粘合乙烯基捆包，适用于工艺切割机 12 英寸 x 36 英寸/卷（哑光橄榄色、玫瑰金、象牙白、钴蓝色、青色）,96.24 迪拉姆,https://www.amazon.ae/TECKWRAP-Permanent-Adhesive-Bundle-Crafting/dp/B099DMS71M/ref=zg_bs_g_15194018031_d_sccl_13/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,64,MagX 带粘性背衬的磁性片，A4，5 张，自粘磁性片，磁性片，用于工艺品、照片和模具存储，文具，办公用品（MVAL-A4）,1 个优惠，价格低至AED 69.69,https://www.amazon.ae/MagX-Magnetic-Adhesive-Backing-Storage%EF%BC%8CStationery/dp/B0897CDHB9/ref=zg_bs_g_15194018031_d_sccl_14/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,65,Cricut 优质乙烯基永久 30 x 30 厘米 6 张样品,67.00 迪拉姆,https://www.amazon.ae/Cricut-Premium-Permanent-sheets-Sampler/dp/B08KHQ5T8K/ref=zg_bs_g_15194018031_d_sccl_15/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,66,Cricut joy 智能熨烫 14 x 48 厘米 闪光银色,62.00 迪拉姆,https://www.amazon.ae/Cricut-smart-iron-glitter-silver/dp/B084RTWN18/ref=zg_bs_g_15194018031_d_sccl_16/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,67,bpa ABS 塑料板材 3mm 黑色塑料板比有机玻璃板更柔韧，比亚克力板更可塑，可塑性塑料板适用于工艺挡泥板衬里、家居装饰等（40 x 30 厘米）,73.00 迪拉姆,https://www.amazon.ae/bpa-Plastic-Flexible-Plexiglass-Moldable/dp/B0BT23K95K/ref=zg_bs_g_15194018031_d_sccl_17/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,68,Oracal Oracal-651-61 入门包 651 12 英寸 X 12 英寸自粘乙烯基片材。（61 种颜色）。适用于 Cricut、Silhouette Cameo、Craft Cutters、分类、数量,189.44 迪拉姆,https://www.amazon.ae/Oracal-651-61-Starter-Adhesive-Silhouette-Assortment/dp/B01I9GO9CQ/ref=zg_bs_g_15194018031_d_sccl_18/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,69,Madlie 拉丝金永久粘合乙烯基卷 - 12 英寸 x 15 英尺优质永久乙烯基，适用于工艺品、标志、剪贴簿和其他工艺切割机。,70.04 迪拉姆,https://www.amazon.ae/Madlie-Brushed-Permanent-Adhesive-Vinyl/dp/B08D7DDVHC/ref=zg_bs_g_15194018031_d_sccl_19/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,70,TYCA 全息闪光蛋白石熨烫乙烯基全息热转印乙烯基彩虹乙烯基闪光 HTV 金属 HTV 片材闪亮捆绑包 4 变色龙彩虹色 12 英寸 x 10 英寸适用于 Cricut Silhouette,40.99 迪拉姆,https://www.amazon.ae/TYCA-Holographic-Chameleon-Iridescent-Silhouette/dp/B09V2W8Q1Q/ref=zg_bs_g_15194018031_d_sccl_20/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,71,Cricut 永久性乙烯基 | 浅粉色 | 4.6 米（15 英尺）| 自粘乙烯基卷 | 适用于所有 Cricut 切割机,80.25 迪拉姆,https://www.amazon.ae/Cricut-Permanent-Adhesive-Cutting-Machines/dp/B09TTWR7M2/ref=zg_bs_g_15194018031_d_sccl_21/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,72,BPA® 优质乙烯基 - 永久性，12x12 粘性贴花纸亮色取样器，番茄红、橙色、玉米黄、凯利绿、中蓝色、森林绿，1 片,47.00 迪拉姆,https://www.amazon.ae/BPA%C2%AE-Premium-Vinyl-Permanent-Adhesive/dp/B0D1RBYLT9/ref=zg_bs_g_15194018031_d_sccl_22/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,73,HTVRONT 金色镀铬乙烯基 - 12 英寸 x 10 英尺镜面金属金色乙烯基，适用于 Cricut - 易于除草和转移金色永久乙烯基卷,50.08 迪拉姆,https://www.amazon.ae/HTVRONT-Gold-Chrome-Vinyl-Permanent/dp/B094X3B38C/ref=zg_bs_g_15194018031_d_sccl_23/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,74,Cricut 优质乙烯基永久 30 x 30 厘米 6 张样品夏季,52.00 迪拉姆,https://www.amazon.ae/Cricut-Premium-Permanent-Sampler-Summer/dp/B08KGCJFR2/ref=zg_bs_g_15194018031_d_sccl_24/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,75,bpa A2 泡沫板 白色 5 张 - 光滑 - 耐用,81.00 迪拉姆,https://www.amazon.ae/bpa-Foam-Board-White-Sheets-Smooth-Durable/dp/B0BT23SR39/ref=zg_bs_g_15194018031_d_sccl_25/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,76,Excefore 全息闪光粘合乙烯基，12 英寸 X 5 英尺闪光玫瑰金粘合乙烯基卷，适用于室内和室外剪贴簿、贴花、标志、贴纸（闪光玫瑰金）,45.12 迪拉姆,https://www.amazon.ae/Excefore-Holographic-Adhesive-Scrapbooking-Stickers/dp/B0BZPRSHK5/ref=zg_bs_g_15194018031_d_sccl_26/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,77,Ohuhu 乙烯基片材，70 张永久性粘合背面乙烯基片材套装，60 张 12 英寸 x 12 英寸乙烯基片材 + 10 张转移胶带片材，30 张彩色片材，用于生日派对情人节装饰、贴纸、工艺刀,,https://www.amazon.ae/Ohuhu-Permanent-Adhesive-Valentines-Decoration/dp/B07T5YDPRB/ref=zg_bs_g_15194018031_d_sccl_27/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,78,ORACAL。ORACAL 高光泽自粘透明层压乙烯基卷，适用于模切机和绘图机，包括黄色细节刮刀（12 英寸 x 6 英尺）,43.86 迪拉姆,https://www.amazon.ae/ORACAL-Self-Adhesive-Lamination-Die-Cutter-Including/dp/B07DGLJ12V/ref=zg_bs_g_15194018031_d_sccl_28/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,79,Cricut 蓝色全息乙烯基 12X48，12 英寸 X 48 英寸,49.00 迪拉姆,https://www.amazon.ae/Cricut-Blue-Holographic-Vinyl-12X48/dp/B071NM29SB/ref=zg_bs_g_15194018031_d_sccl_29/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,80,HTVRONT 自粘层压板 - 50 张 9 X 12 英寸自粘层压板，无需机器透明层压板,97.17 迪拉姆,https://www.amazon.ae/HTVRONT-Self-Adhesive-Laminating-Sheets-50-Machine/dp/B0B9W97Z2C/ref=zg_bs_g_15194018031_d_sccl_30/259-7791953-0848249?psc=1
艺术与工艺用品,粘合剂,粘合片,81,Cricut Sportflex 熨烫乙烯基，DIY 用品，11.8 英寸 X 24 英寸 Htv 卷 - 薰衣草色,37.00 迪拉姆,https://www.amazon.ae/Cricut-Sportflex-Iron-Vinyl-Supplies/dp/B07D3Q7PLC/ref=zg_bs_g_15194018031_d_sccl_81/259-7791953-0848249?psc=1
